EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
117136,1818499,FOLLOWUP,BAHN THAI & M,,2226 HOLIDAY MANOR CTR,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/01/17 00:00:00,100,A,BAHN THAI & M,,8423
117136,1868679,REGULAR,BAHN THAI & M,,2226 HOLIDAY MANOR CTR,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/08/01 00:00:00,95,A,BAHN THAI & M,,8424
117160,1878272,REGULAR,WHISKY RIDGE FARM,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/15 00:00:00,100,,WHISKY RIDGE FARM,,8425
117160,1878273,REGULAR,WHISKY RIDGE FARM,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/22 00:00:00,100,,WHISKY RIDGE FARM,,8426
117160,1878274,REGULAR,WHISKY RIDGE FARM,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2024/08/24 00:00:00,100,,WHISKY RIDGE FARM,,8427
117213,1817182,REGULAR,THE CHEF'S TABLE,,9448 NORTON COMMONS BLVD,,PROSPECT,KY,40059,FOOD SERVICE,2024/01/10 00:00:00,100,A,THE CHEF'S TABLE,,8428
117217,1794918,REGULAR,BRAINFREEZE: CONES FOR A CAUSE,,3949B S 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/10/09 00:00:00,98,A,BRAINFREEZE: CONES FOR A CAUSE,,8429
117217,1851676,Education,BRAINFREEZE: CONES FOR A CAUSE,,3949B S 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2024/04/01 00:00:00,0,,BRAINFREEZE: CONES FOR A CAUSE,,8430
117221,1803394,REGULAR,HARAZ COFFEE HOUSE,,655 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/11/08 00:00:00,98,A,HARAZ COFFEE HOUSE,,8431
117221,1843819,REGULAR,HARAZ COFFEE HOUSE,,655 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/05/02 00:00:00,97,A,HARAZ COFFEE HOUSE,,8432
117222,1812192,REGULAR,CHIPOTLE,,7710 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/12/14 00:00:00,98,A,CHIPOTLE,,8433
117222,1845003,REGULAR,CHIPOTLE,,7710 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/05/06 00:00:00,99,A,CHIPOTLE,,8434
117230,1797405,REGULAR,QUALITY INN & SUITES,,311 E GAULBERT AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/10/16 00:00:00,98,A,QUALITY INN & SUITES,,8435
117230,1831210,REGULAR,QUALITY INN & SUITES,,311 E GAULBERT AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/03/12 00:00:00,95,A,QUALITY INN & SUITES,,8436
117230,1877196,REGULAR,QUALITY INN & SUITES,,311 E GAULBERT AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/09/04 00:00:00,96,A,QUALITY INN & SUITES,,8437
117257,1822327,REGULAR,MAYA BAGEL EXPRESS,,3029 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/02/01 00:00:00,98,A,MAYA BAGEL EXPRESS,,8438
117257,1866939,REGULAR,MAYA BAGEL EXPRESS,,3029 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/07/26 00:00:00,97,A,MAYA BAGEL EXPRESS,,8439
117260,1807633,REGULAR,HAWTHORN SUITES LOUISVILLE EAST,,751 CYPRESS STATION DR,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/11/28 00:00:00,100,A,HAWTHORN SUITES LOUISVILLE EAST,,8440
117260,1847198,REGULAR,HAWTHORN SUITES LOUISVILLE EAST,,751 CYPRESS STATION DR,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/05/13 00:00:00,100,A,HAWTHORN SUITES LOUISVILLE EAST,,8441
117260,1878545,REGULAR,HAWTHORN SUITES LOUISVILLE EAST,,751 CYPRESS STATION DR,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/09/09 00:00:00,100,A,HAWTHORN SUITES LOUISVILLE EAST,,8442
117298,1814737,REGULAR,THE CAPITAL GRILLE,,7600 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/12/29 00:00:00,99,A,THE CAPITAL GRILLE,,8443
117298,1858885,REGULAR,THE CAPITAL GRILLE,,7600 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/06/26 00:00:00,99,A,THE CAPITAL GRILLE,,8444
117302,1843842,REGULAR,TAQUERIA CHAPARRITA BELLA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/05/02 00:00:00,99,A,TAQUERIA CHAPARRITA BELLA,,8445
117319,1841245,REGULAR,LA PANA MOBILE BAKERY,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/04/23 00:00:00,100,A,LA PANA MOBILE BAKERY,,8446
117321,1812720,REGULAR,BUBBAKOO'S BURRITOS,,12919 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/12/18 00:00:00,99,A,BUBBAKOO'S BURRITOS,,8447
117321,1863528,REGULAR,BUBBAKOO'S BURRITOS,,12919 FACTORY LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2024/07/12 00:00:00,99,A,BUBBAKOO'S BURRITOS,,8448
117362,1823882,REGULAR,FIRST WATCH,,10639 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/02/08 00:00:00,99,A,FIRST WATCH,,8449
117364,1820281,REGULAR,BIG BAD BREAKFAST,,5050 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/01/25 00:00:00,98,A,BIG BAD BREAKFAST,,8450
116345,1822683,REGULAR,LOVE FROM SCRATCH,,2005 DOUGLASS BLVD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/02/04 00:00:00,100,A,LOVE FROM SCRATCH,,8451
116347,1856785,REGULAR,SISSY CAKES,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2024/06/18 00:00:00,100,,SISSY CAKES,,8452
116348,1834864,REGULAR,MCDONALD'S #26812,,5905 TIMBER RIDGE RD,,PROSPECT,KY,40059,FOOD SERVICE,2024/03/28 00:00:00,98,A,MCDONALD'S #26812,,8453
116351,1815843,COMPLAINT,MARGARITA'S MEXICAN TACOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/11/27 00:00:00,0,,MARGARITA'S MEXICAN TACOS,,8454
116351,1815844,FOLLOWUP,MARGARITA'S MEXICAN TACOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/12/08 00:00:00,0,,MARGARITA'S MEXICAN TACOS,,8455
116351,1810612,REGULAR,MARGARITA'S MEXICAN TACOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/12/08 00:00:00,98,A,MARGARITA'S MEXICAN TACOS,,8456
116351,1855115,REGULAR,MARGARITA'S MEXICAN TACOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/06/12 00:00:00,98,A,MARGARITA'S MEXICAN TACOS,,8457
116362,1792481,REGULAR,W.E.B. DUBOIS HIGH SCHOOL,,3901 ATKINSON SQUARE DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/09/29 00:00:00,100,A,W.E.B. DUBOIS HIGH SCHOOL,,8458
116362,1832962,REGULAR,W.E.B. DUBOIS HIGH SCHOOL,,3901 ATKINSON SQUARE DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/20 00:00:00,100,A,W.E.B. DUBOIS HIGH SCHOOL,,8459
116362,1878565,REGULAR,W.E.B. DUBOIS HIGH SCHOOL,,3901 ATKINSON SQUARE DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/09 00:00:00,100,A,W.E.B. DUBOIS HIGH SCHOOL,,8460
116380,1830243,REGULAR,PORTLAND PROMISE CENTER,,1831 BAIRD ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/03/07 00:00:00,99,A,PORTLAND PROMISE CENTER,,8461
116380,1879084,REGULAR,PORTLAND PROMISE CENTER,,1831 BAIRD ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/09/11 00:00:00,95,A,PORTLAND PROMISE CENTER,,8462
116380,1848533,COMPLAINT,PORTLAND PROMISE CENTER,,1831 BAIRD ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/03/07 00:00:00,0,,PORTLAND PROMISE CENTER,,8463
116380,1848535,FOLLOWUP,PORTLAND PROMISE CENTER,,1831 BAIRD ST,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/04/11 00:00:00,0,,PORTLAND PROMISE CENTER,,8464
116381,1794913,REGULAR,VICTORIA'S DREAM ACADEMY,,2750 7TH STREET RD STE 2,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/09 00:00:00,96,A,VICTORIA'S DREAM ACADEMY,,8465
116381,1845892,REGULAR,VICTORIA'S DREAM ACADEMY,,2750 7TH STREET RD STE 2,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/05/09 00:00:00,97,A,VICTORIA'S DREAM ACADEMY,,8466
116382,1831932,REGULAR,INDIAN TRAIL ELEMENTARY SCHOOL,,3709 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2024/03/15 00:00:00,100,A,INDIAN TRAIL ELEMENTARY SCHOOL,,8467
116382,1875011,REGULAR,INDIAN TRAIL ELEMENTARY SCHOOL,,3709 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2024/08/26 00:00:00,100,A,INDIAN TRAIL ELEMENTARY SCHOOL,,8468
116386,1809039,REGULAR,OLD LOUISVILLE TAVERN,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,100,,OLD LOUISVILLE TAVERN,,8469
116388,1829882,FOLLOWUP,TAQUERIA MAMA LUCHE,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/03/06 00:00:00,98,B,TAQUERIA MAMA LUCHE,,8470
116388,1835559,COMPLAINT,TAQUERIA MAMA LUCHE,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/02/27 00:00:00,0,,TAQUERIA MAMA LUCHE,,8471
116388,1835561,FOLLOWUP,TAQUERIA MAMA LUCHE,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/03/04 00:00:00,0,,TAQUERIA MAMA LUCHE,,8472
116388,1835563,FOLLOWUP,TAQUERIA MAMA LUCHE,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/03/06 00:00:00,0,,TAQUERIA MAMA LUCHE,,8473
116388,1827532,REGULAR,TAQUERIA MAMA LUCHE,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/02/26 00:00:00,91,C,TAQUERIA MAMA LUCHE,,8474
116395,1830485,REGULAR,SUBWAY #3676,,1979 BROWNSBORO RD,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/03/07 00:00:00,99,A,SUBWAY #3676,,8475
116395,1879231,REGULAR,SUBWAY #3676,,1979 BROWNSBORO RD,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/09/11 00:00:00,99,A,SUBWAY #3676,,8476
116396,1817956,REGULAR,CHICK-FIL-A #4679,,11801 PLANTSIDE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/01/12 00:00:00,100,A,CHICK-FIL-A #4679,,8477
116396,1860486,REGULAR,CHICK-FIL-A #4679,,11801 PLANTSIDE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/07/01 00:00:00,100,A,CHICK-FIL-A #4679,,8478
116397,1825428,FOLLOWUP,EIFFEL PIZZA (SAC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/02/15 00:00:00,100,A,EIFFEL PIZZA (SAC),,8479
116397,1824132,REGULAR,EIFFEL PIZZA (SAC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/02/08 00:00:00,91,C,EIFFEL PIZZA (SAC),,8480
116397,1834130,Education,EIFFEL PIZZA (SAC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/02/19 00:00:00,0,,EIFFEL PIZZA (SAC),,8481
116397,1829247,COMPLAINT,EIFFEL PIZZA (SAC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/02/08 00:00:00,0,,EIFFEL PIZZA (SAC),,8482
116397,1871631,REGULAR,EIFFEL PIZZA (SAC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/08/13 00:00:00,96,A,EIFFEL PIZZA (SAC),,8483
116398,1819267,REGULAR,SUGA SHANE'S LEARNING CENTER #2,,1804 W OAK ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/01/22 00:00:00,98,A,SUGA SHANE'S LEARNING CENTER #2,,8484
116401,1823061,REGULAR,LUEBERRY (SRC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/02/05 00:00:00,95,A,LUEBERRY (SRC),,8485
116401,1875933,REGULAR,LUEBERRY (SRC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/08/29 00:00:00,100,A,LUEBERRY (SRC),,8486
116416,1827233,REGULAR,DOOTS YUMMERY,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/02/23 00:00:00,100,A,DOOTS YUMMERY,,8487
116441,1809106,REGULAR,"BURGERS, DOGS & CHICKEN",,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,98,,"BURGERS, DOGS & CHICKEN",,8488
116467,1836439,REGULAR,HAUCK'S CORNER,,1000 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/04/04 00:00:00,96,A,HAUCK'S CORNER,,8489
116467,1879584,REGULAR,HAUCK'S CORNER,,1000 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/09/12 00:00:00,99,A,HAUCK'S CORNER,,8490
116468,1833644,REGULAR,TROPICAL SMOOTHIE CAFE,,5023 MUD LN STE 150,,LOUISVILLE,KY,40229,FOOD SERVICE,2024/03/22 00:00:00,98,A,TROPICAL SMOOTHIE CAFE,,8491
116481,1805686,REGULAR,SUBWAY #12182,,5469 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/11/16 00:00:00,96,A,SUBWAY #12182,,8492
116481,1846374,REGULAR,SUBWAY #12182,,5469 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2024/05/10 00:00:00,100,A,SUBWAY #12182,,8493
116510,1875573,REGULAR,EL CARNAVAL KITCHEN,,2607 RODMAN ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/08/28 00:00:00,94,C,EL CARNAVAL KITCHEN,,8494
116511,1827145,REGULAR,SICILIAN PIZZA & PASTA,,8133 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/02/23 00:00:00,100,A,SICILIAN PIZZA & PASTA,,8495
116512,1804696,REGULAR,VIETNAM ORIENTAL FOOD MART,,5019 S  3RD ST,,LOUISVILLE,KY,40214,SUPERMARKET WITH PROCESSING,2023/11/13 00:00:00,96,,VIETNAM ORIENTAL FOOD MART,,8496
116512,1807142,FOLLOWUP,VIETNAM ORIENTAL FOOD MART,,5019 S  3RD ST,,LOUISVILLE,KY,40214,SUPERMARKET WITH PROCESSING,2023/11/20 00:00:00,100,,VIETNAM ORIENTAL FOOD MART,,8497
116513,1795825,REGULAR,MY FAVORITE MUFFIN,,9800 SHELBYVILLE RD STE 210,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/10/11 00:00:00,100,A,MY FAVORITE MUFFIN,,8498
116513,1838378,REGULAR,MY FAVORITE MUFFIN,,9800 SHELBYVILLE RD STE 210,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/04/11 00:00:00,100,A,MY FAVORITE MUFFIN,,8499
116526,1808670,REGULAR,SAN FRANCISCO PUFFS & STUFF INC,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,98,,SAN FRANCISCO PUFFS & STUFF INC,,8500
116767,1802917,REGULAR,FUTURE LEADERS ACADEMY,,1317 BERRY BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/11/07 00:00:00,98,A,FUTURE LEADERS ACADEMY,,8501
116528,1808652,REGULAR,MELTDOWN GOURMET #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,96,,MELTDOWN GOURMET #1,,8502
117659,1869532,REGULAR,MCALISTER'S DELI #102220,,4002 TOWNE CENTER DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/08/05 00:00:00,97,A,MCALISTER'S DELI #102220,,8503
117364,1870614,REGULAR,BIG BAD BREAKFAST,,5050 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/08/08 00:00:00,96,A,BIG BAD BREAKFAST,,8504
116528,1808653,FOLLOWUP,MELTDOWN GOURMET #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,98,,MELTDOWN GOURMET #1,,8505
117496,1834359,REGULAR,JP'S OUTDOOR KITCHEN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/03/23 00:00:00,100,A,JP'S OUTDOOR KITCHEN,,8506
116820,1833742,REGULAR,MIAS INTERNATIONAL PLUS,,7317 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/02/28 00:00:00,94,A,MIAS INTERNATIONAL PLUS,,8507
117366,1803279,REGULAR,MOZZAPI THE LOOP,,2200 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/11/08 00:00:00,97,A,MOZZAPI THE LOOP,,8508
116531,1809061,REGULAR,MELTDOWN GOURMET #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,96,,MELTDOWN GOURMET #2,,8509
116944,1843394,FOLLOWUP,ALI FOOD TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/05/01 00:00:00,98,A,ALI FOOD TRUCK,,8510
116820,1833743,REGULAR,MIAS INTERNATIONAL PLUS,,7317 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/02/28 00:00:00,99,,MIAS INTERNATIONAL PLUS,,8511
117496,1799947,REGULAR,JP'S OUTDOOR KITCHEN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/10/26 00:00:00,100,A,JP'S OUTDOOR KITCHEN,,8512
117366,1845021,REGULAR,MOZZAPI THE LOOP,,2200 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/05/07 00:00:00,98,A,MOZZAPI THE LOOP,,8513
116531,1809063,FOLLOWUP,MELTDOWN GOURMET #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/10/06 00:00:00,99,,MELTDOWN GOURMET #2,,8514
116820,1818114,REGULAR,MIAS INTERNATIONAL PLUS,,7317 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/01/16 00:00:00,99,,MIAS INTERNATIONAL PLUS,,8515
116972,1794285,REGULAR,TOPGOLF LOUISVILLE,,7900 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/10/05 00:00:00,100,A,TOPGOLF LOUISVILLE,,8516
117496,1865030,REGULAR,JP'S OUTDOOR KITCHEN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/07/18 00:00:00,100,A,JP'S OUTDOOR KITCHEN,,8517
117367,1840800,REGULAR,TACO LUCHADOR,,10305 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/04/23 00:00:00,100,A,TACO LUCHADOR,,8518
117660,1827163,REGULAR,QUILLS COFFEE,,11213 RIVER BEAUTY LOOP,,PROSPECT,KY,40059,FOOD SERVICE,2024/02/23 00:00:00,100,A,QUILLS COFFEE,,8519
116537,1807509,REGULAR,DEL CID CORN LOVER,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/10/22 00:00:00,99,,DEL CID CORN LOVER,,8520
116821,1840330,REGULAR,STARBUCKS #65508,,7718 BARDSTOWN RD STE 101,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/04/19 00:00:00,100,A,STARBUCKS #65508,,8521
116972,1830811,REGULAR,TOPGOLF LOUISVILLE,,7900 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/03/08 00:00:00,100,A,TOPGOLF LOUISVILLE,,8522
117511,1807605,REGULAR,AMERICAN MIX,,3808 CANE RUN RD,,LOUISVILLE,KY,40211,FOOD SERVICE,2023/11/28 00:00:00,98,A,AMERICAN MIX,,8523
117367,1799721,REGULAR,TACO LUCHADOR,,10305 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/10/25 00:00:00,98,A,TACO LUCHADOR,,8524
117368,1791270,REGULAR,INKREDIBLE'S,,1800 W HILL ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/09/26 00:00:00,96,A,INKREDIBLE'S,,8525
117368,1850523,REGULAR,INKREDIBLE'S,,1800 W HILL ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2024/05/23 00:00:00,98,A,INKREDIBLE'S,,8526
117374,1840040,REGULAR,SOUL FIRE COMPANY,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/04/20 00:00:00,100,A,SOUL FIRE COMPANY,,8527
117374,1800349,REGULAR,SOUL FIRE COMPANY,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/10/27 00:00:00,100,A,SOUL FIRE COMPANY,,8528
117413,1833514,REGULAR,YELLOW CACTUS,,2350 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/03/21 00:00:00,99,A,YELLOW CACTUS,,8529
117440,1821915,REGULAR,MCDONALD'S,,7724 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/01/31 00:00:00,95,A,MCDONALD'S,,8530
117440,1860803,REGULAR,MCDONALD'S,,7724 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/07/02 00:00:00,100,A,MCDONALD'S,,8531
117441,1817242,REGULAR,FA & ADA AFRICAN CUISINE,,4806 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/01/10 00:00:00,97,A,FA & ADA AFRICAN CUISINE,,8532
117441,1851054,REGULAR,FA & ADA AFRICAN CUISINE,,4806 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/05/29 00:00:00,97,A,FA & ADA AFRICAN CUISINE,,8533
117442,1824207,REGULAR,COTTAGE INN,,570 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/02/09 00:00:00,95,A,COTTAGE INN,,8534
117442,1869765,REGULAR,COTTAGE INN,,570 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/08/06 00:00:00,95,A,COTTAGE INN,,8535
117442,1851750,OFFICE,COTTAGE INN,,570 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/04/16 00:00:00,0,,COTTAGE INN,,8536
117443,1811323,REGULAR,SUNERGOS COFFEE,,3922 WILLIS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/12/12 00:00:00,100,A,SUNERGOS COFFEE,,8537
117443,1853262,REGULAR,SUNERGOS COFFEE,,3922 WILLIS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/06/05 00:00:00,100,A,SUNERGOS COFFEE,,8538
117444,1828209,REGULAR,EL SINALOENSE,,5520 FERN VALLEY RD STE 115,,LOUISVILLE,KY,40228,FOOD SERVICE,2024/02/28 00:00:00,96,A,EL SINALOENSE,,8539
117445,1812294,REGULAR,AA PLUS INC,,2517 7TH STREET RD,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2023/12/15 00:00:00,97,,AA PLUS INC,,8540
117446,1846102,REGULAR,CHOP IT LIKE IT'S HOT,,,,LOUISVILLE,KY,40204,TEMPORARY FOODS,2024/05/04 00:00:00,96,,CHOP IT LIKE IT'S HOT,,8541
117446,1846104,FOLLOWUP,CHOP IT LIKE IT'S HOT,,,,LOUISVILLE,KY,40204,TEMPORARY FOODS,2024/05/04 00:00:00,100,,CHOP IT LIKE IT'S HOT,,8542
117446,1845940,REGULAR,CHOP IT LIKE IT'S HOT,,,,LOUISVILLE,KY,40204,TEMPORARY FOODS,2024/05/03 00:00:00,100,,CHOP IT LIKE IT'S HOT,,8543
117449,1819744,REGULAR,JAGGERS #747,,10690 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/01/23 00:00:00,99,A,JAGGERS #747,,8544
117449,1867337,REGULAR,JAGGERS #747,,10690 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/07/29 00:00:00,100,A,JAGGERS #747,,8545
117451,1827729,REGULAR,JAMAICAN JERK CENTER,,2220 HIKES LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/02/27 00:00:00,98,A,JAMAICAN JERK CENTER,,8546
117451,1875922,REGULAR,JAMAICAN JERK CENTER,,2220 HIKES LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/08/29 00:00:00,99,A,JAMAICAN JERK CENTER,,8547
117454,1818811,REGULAR,CONGOLESE FOOD AND CLOTHING,,1851 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2024/01/18 00:00:00,93,,CONGOLESE FOOD AND CLOTHING,,8548
117454,1823217,COMPLAINT,CONGOLESE FOOD AND CLOTHING,,1851 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2024/01/18 00:00:00,0,,CONGOLESE FOOD AND CLOTHING,,8549
117454,1823218,FOLLOWUP,CONGOLESE FOOD AND CLOTHING,,1851 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2024/01/18 00:00:00,0,,CONGOLESE FOOD AND CLOTHING,,8550
117454,1823219,OFFICE,CONGOLESE FOOD AND CLOTHING,,1851 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2024/01/23 00:00:00,0,,CONGOLESE FOOD AND CLOTHING,,8551
